2024-12-14T19:20:34.337Z [INFO]: Polygon WebSocket connected.
2024-12-14T19:20:34.343Z [INFO]: Started polling for order statuses.
2024-12-14T19:20:34.509Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T19:20:34.510Z [INFO]: Polygon WebSocket connected.
2024-12-14T19:20:34.531Z [ERROR]: Error adding symbol WKEY to watchlist: this.restClient.getIntradayHighFromAgg is not a function
2024-12-14T19:20:34.566Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:25:52.822Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:25:52.830Z [INFO]: Started polling for order statuses.
2024-12-14T20:25:53.165Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T20:25:53.168Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:25:53.219Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:25:53.446Z [INFO]: Subscribed to WKEY quote data.
2024-12-14T20:26:07.216Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:26:07.222Z [INFO]: Started polling for order statuses.
2024-12-14T20:26:07.390Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T20:26:07.391Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:26:07.443Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:26:07.585Z [INFO]: Subscribed to WKEY quote data.
2024-12-15T15:48:43.458Z [INFO]: Polygon WebSocket connected.
2024-12-15T15:48:43.466Z [INFO]: Started polling for order statuses.
2024-12-15T15:48:43.628Z [INFO]: Polygon WebSocket connection opened.
2024-12-15T15:48:43.630Z [INFO]: Polygon WebSocket connected.
2024-12-15T15:48:43.678Z [INFO]: Polygon WebSocket authenticated.
2024-12-15T15:48:43.789Z [INFO]: Subscribed to WKEY quote data.
2024-12-15T23:14:36.467Z [INFO]: Polygon WebSocket connected.
2024-12-15T23:14:36.477Z [INFO]: Started polling for order statuses.
2024-12-15T23:14:36.646Z [INFO]: Polygon WebSocket connection opened.
2024-12-15T23:14:36.647Z [INFO]: Polygon WebSocket connected.
2024-12-15T23:14:36.701Z [INFO]: Polygon WebSocket authenticated.
2024-12-15T23:14:36.835Z [INFO]: Subscribed to WKEY quote data.
2024-12-16T04:03:18.142Z [INFO]: Polygon WebSocket connected.
2024-12-16T04:03:18.148Z [INFO]: Started polling for order statuses.
2024-12-16T04:03:18.461Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T04:03:18.462Z [INFO]: Polygon WebSocket connected.
2024-12-16T04:03:18.524Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T04:03:18.775Z [INFO]: Subscribed to WKEY quote data.
2024-12-16T16:15:52.752Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-87a2b5a22dd78c4d"}
2024-12-16T16:15:52.768Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-1db71b056a13295d"}
2024-12-16T16:15:52.788Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-61e3112a57fefb17"}
2024-12-16T16:15:52.803Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-395e0bdcb0c63d0b"}
2024-12-16T16:15:52.819Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-00cea0431b5311f1"}
2024-12-16T16:15:52.834Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-3b0e319a2a38f197"}
2024-12-16T16:15:52.849Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-ede3ea5cf936d600"}
2024-12-16T16:15:52.864Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-62a2cecfd2b0d242"}
2024-12-16T16:15:52.878Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-9d9674de8091b734"}
2024-12-16T16:15:52.894Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-421b35f990929960"}
2024-12-16T16:15:52.909Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-55bf4c28f95110ad"}
2024-12-16T16:15:52.925Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-52b94a6de5924769"}
2024-12-16T16:15:52.941Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-fb7b8f207daed0c2"}
2024-12-16T16:15:52.955Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-5e47a61cfc976bd3"}
2024-12-16T16:15:52.970Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-ea2a9c00e1ce76ad"}
2024-12-16T16:15:52.986Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-b75f911d97b69c75"}
2024-12-16T16:15:53.003Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-aace38cc044d4efe"}
2024-12-16T16:15:53.023Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-ace0e9725971228b"}
2024-12-16T16:15:53.038Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-9f06ba9f8d3bdd43"}
2024-12-16T16:15:53.054Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-d7b4be4367e5312e"}
2024-12-16T16:15:53.068Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-51181d89511ec9e6"}
2024-12-16T16:15:53.083Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-de75b61a02df0838"}
2024-12-16T16:15:53.097Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-6231f08c3b335ba8"}
2024-12-16T16:15:53.111Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-0ef20ec04914cd58"}
2024-12-16T16:15:53.125Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-1e2dedb64401dc00"}
2024-12-16T16:15:53.139Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-7ad1a3f4a51dbfa8"}
2024-12-16T16:15:53.153Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-703572c198028b74"}
2024-12-16T16:15:53.169Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-c1125908c89e3498"}
2024-12-16T16:15:53.186Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-e2f742798b307171"}
2024-12-16T16:15:53.202Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-0192f56cb591d3ac"}
2024-12-16T16:15:53.216Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-a19d93abe4c13d92"}
2024-12-16T16:15:53.232Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-1b18b3294f2d1730"}
2024-12-16T16:15:53.247Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-a64e900bd292103c"}
2024-12-16T16:15:53.261Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-6eae8c69b6496f4e"}
2024-12-16T16:15:53.276Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-9542ab41abd55e7f"}
2024-12-16T16:15:53.291Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-b47bad1f06a8c81f"}
2024-12-16T16:15:53.305Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-0b1f8a2fccdde564"}
2024-12-16T16:15:53.319Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-b6aca2b348c50dec"}
2024-12-16T16:15:53.333Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-23eac6a6fa22507d"}
2024-12-16T16:15:53.347Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-508d792d33d54571"}
2024-12-16T16:15:53.361Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-1a1e065f78517cff"}
2024-12-16T16:15:53.376Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-bb871180bd127060"}
2024-12-16T16:15:53.390Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-9eeadbd1c84fcdf2"}
2024-12-16T16:15:53.406Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-b7940d6d193e037b"}
2024-12-16T16:15:53.419Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-8f917c547e90a96d"}
2024-12-16T16:15:53.433Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-0e60793ddc49bb8d"}
2024-12-16T16:15:53.447Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-f0f7f7e5e47721e1"}
2024-12-16T16:15:53.461Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-a19d904deb6bcaa4"}
2024-12-16T16:15:53.475Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-ad4701305329142e"}
2024-12-16T16:15:53.489Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-1bac6d52c3e06532"}
2024-12-16T16:15:53.503Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-fa4c2fbf45159794"}
2024-12-16T16:15:53.517Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-1fcaafdf269c6f6c"}
2024-12-16T16:15:53.531Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-52fd7be66098092c"}
2024-12-16T16:15:53.544Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-aee5fd36175319f8"}
2024-12-16T16:15:53.559Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-38d7180bc61b06ff"}
2024-12-16T16:15:53.573Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-1c1dc4aff31778bb"}
2024-12-16T16:15:53.587Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-7e683f27a72b2ce5"}
2024-12-16T16:15:53.602Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-d1ab6bf74b6da6f0"}
2024-12-16T16:15:53.619Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-7708401884a3f38c"}
2024-12-16T16:15:53.634Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-249219d2e787e4d2"}
2024-12-16T16:15:53.648Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-abeebfccda2e4c93"}
2024-12-16T16:15:53.662Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-8dea4c0e5358e1cc"}
2024-12-16T16:15:53.675Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-f65a2285b7be3968"}
2024-12-16T16:15:53.689Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-0bf073a589fca830"}
2024-12-16T16:15:53.703Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-6e40a3d5e96bdfd7"}
2024-12-16T16:15:53.717Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-96ffcd90b6ea32f5"}
2024-12-16T16:15:53.733Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-a98ee013a62fbbeb"}
2024-12-16T16:15:53.747Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-584843334a64f853"}
2024-12-16T16:15:53.762Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-1180a434916b5a0e"}
2024-12-16T16:15:53.775Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-32affdb2cb26fc36"}
2024-12-16T16:15:53.789Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-538015386968906b"}
2024-12-16T16:15:53.803Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-e1addd35b8d867dd"}
2024-12-16T16:15:53.817Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-0985f4cfeb144f19"}
2024-12-16T16:15:53.831Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.92","extended_hours":true,"client_order_id":"TAKE_PROFIT-140e2d3a6c1eb07b"}
2024-12-16T16:15:53.845Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-6da6abd7a1edbeec"}
2024-12-16T16:15:53.859Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-24588e46d94dcb35"}
2024-12-16T16:15:53.873Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-fb36732f335b2dca"}
2024-12-16T16:15:53.888Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-19e96b2df164eb8d"}
2024-12-16T16:15:53.904Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-fd618faf48d4a14c"}
2024-12-16T16:15:53.918Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-844dfcfd4739fc9e"}
2024-12-16T16:15:53.932Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.91","extended_hours":true,"client_order_id":"TAKE_PROFIT-cf93479e307f7389"}
2024-12-16T16:15:53.945Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-024ed3cdc2dcd5e5"}
2024-12-16T16:15:53.959Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-97ffb3b6dab48f36"}
2024-12-16T16:15:53.973Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-158cada7e40532a2"}
2024-12-16T16:15:53.987Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-7c0e9efd61648420"}
2024-12-16T16:15:54.003Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-a9a6fd873bb9c4b6"}
2024-12-16T16:15:54.018Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-bfae3c586f49dcaf"}
2024-12-16T16:15:54.035Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-6501575834018a18"}
2024-12-16T16:15:54.051Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-842fe83d4050f25b"}
2024-12-16T16:15:54.067Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-1750be9e9ff27159"}
2024-12-16T16:15:54.084Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-aebad18547bc2b37"}
2024-12-16T16:15:54.099Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-0f2e57ad347c83af"}
2024-12-16T16:15:54.114Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-ed3e6cc9a5d4bc9e"}
2024-12-16T16:15:54.129Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-ceb15f7b5c1914a0"}
2024-12-16T16:15:54.148Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-7b3fc509644f6a70"}
2024-12-16T16:15:54.170Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-73ef61428bdcbe14"}
2024-12-16T16:15:54.197Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-c88064a2cce79c79"}
2024-12-16T16:15:54.214Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-01211f2aa53d1cc9"}
2024-12-16T16:15:54.230Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-766166ea0ec30503"}
2024-12-16T16:15:54.246Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-ba9a5bc259ac6458"}
2024-12-16T16:15:54.262Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-b015ab1620418677"}
2024-12-16T16:15:54.277Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-4743946810ce21dd"}
2024-12-16T16:15:54.293Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-4b8f4ad5d7ba62ec"}
2024-12-16T16:15:54.308Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-7f70ac877f0ba56c"}
